amount,tx_count_1min,tx_amount_1hour,is_new_device,is_overseas,is_night,currency,sender_country,receiver_country,is_cross_border,amount_risk_tier,amount_usd_equivalent,avg_amount_usd_24h,sender_account_age_days,receiver_account_age_days,sender_tx_count_24h,sender_total_amount_usd_24h,receiver_inbound_count_24h,sender_receiver_tx_count_24h,small_amount_burst_1m,small_amount_spread_24h,is_first_time_receiver,fraud
475859.93,0,1564373.69,0,0,0,VND,VN,VN,0,MEDIUM,19.03,7.23,1026,273,3,21.68,3,0,0,0,1,0
195730.52,4,234193.31,1,0,0,VND,VN,VN,0,LOW,7.83,1.65,490,375,4,6.61,1,3,0,0,0,0
172917.76,3,494647.09,0,0,0,VND,VN,VN,0,LOW,6.92,3.07,1157,252,5,15.37,3,3,0,0,0,0
407024.62,0,2231756.87,0,0,0,VND,VN,VN,0,MEDIUM,16.28,32.77,189,768,1,32.77,2,1,0,0,0,0
214732.72,1,547525.02,0,0,0,VND,VN,VN,0,MEDIUM,8.59,7.29,1109,488,2,14.58,1,1,0,0,0,0
741410.58,1,2096351.07,0,0,0,VND,VN,VN,0,MEDIUM,29.66,7.63,288,576,3,22.9,4,1,0,0,1,0
209052.64,7,360695.18,1,0,0,VND,VN,VN,0,MEDIUM,8.36,8.06,297,700,2,16.12,1,2,1,0,1,1
160438.08,5,699396.62,1,0,0,VND,VN,VN,0,LOW,6.42,9.4,840,162,2,18.8,2,1,1,0,1,1
295496.03,1,1463346.97,0,0,0,VND,VN,VN,0,MEDIUM,11.82,9.04,918,365,1,9.04,0,0,0,0,0,0
411092.17,0,1567560.28,0,0,0,VND,VN,VN,0,MEDIUM,16.44,20.88,757,730,2,41.77,1,2,0,0,0,0
377089.49,0,276775.78,0,0,0,VND,VN,VN,0,MEDIUM,15.08,48.03,1284,345,1,48.03,4,1,0,0,0,0
444268.57,1,2028047.55,0,0,0,VND,VN,VN,0,MEDIUM,17.77,4.56,141,445,3,13.68,2,1,0,0,0,0
195855.61,1,806947.72,0,0,0,VND,VN,VN,0,LOW,7.83,6.7,918,345,3,20.11,1,2,0,0,0,0
694967.29,1,2464152.55,1,0,0,VND,VN,VN,0,MEDIUM,27.8,29.76,697,716,3,89.27,2,1,0,0,1,0
85689.78,0,114857.93,0,0,1,VND,VN,VN,0,LOW,3.43,0.82,1045,773,3,2.47,1,1,0,0,0,0
165108.42,3,339056.56,1,0,1,VND,VN,VN,0,LOW,6.6,1.31,615,545,3,3.94,4,0,0,0,1,0
305216.21,1,217534.36,1,0,0,VND,VN,VN,0,MEDIUM,12.21,3.69,956,167,2,7.38,0,2,0,0,1,0
175810.39,3,668039.95,0,0,0,VND,VN,VN,0,LOW,7.03,0.93,1329,605,5,4.66,2,0,0,0,1,0
235090.32,4,166231.26,0,0,0,VND,VN,VN,0,MEDIUM,9.4,14.79,584,748,2,29.59,0,2,0,0,0,0
142024.54,1,549361.31,0,0,0,VND,VN,VN,0,LOW,5.68,2.19,1136,321,2,4.38,1,0,0,0,0,1
1173165.47,3,1564987.67,0,1,0,VND,VN,US,1,MEDIUM,46.93,34.81,1181,309,3,104.42,1,2,0,0,1,0
1878029.16,3,10122294.44,0,1,1,USD,US,VN,1,CRITICAL,1878029.16,3625351.77,491,436,0,3625351.77,1,0,0,0,0,1
198458.91,2,437025.23,0,0,0,VND,VN,VN,0,LOW,7.94,7.54,658,133,3,22.61,3,2,0,0,0,0
153395.44,1,299228.18,0,0,0,VND,VN,VN,0,LOW,6.14,10.01,64,623,1,10.01,1,1,0,0,1,0
209884.21,3,1044014.51,1,0,0,VND,VN,VN,0,MEDIUM,8.4,5.16,1239,543,3,15.48,3,0,0,0,1,0
678677.05,0,2984817.63,0,0,0,VND,VN,VN,0,MEDIUM,27.15,41.58,920,472,2,83.16,3,1,0,0,0,0
674468.39,1,806435.42,0,0,0,VND,VN,VN,0,MEDIUM,26.98,20.61,839,788,4,82.43,2,0,0,0,0,0
207195.39,3,492662.14,1,0,1,VND,VN,VN,0,MEDIUM,8.29,7.72,1145,432,2,15.44,0,1,0,0,0,1
434180.32,3,1173086.35,0,0,0,VND,VN,VN,0,MEDIUM,17.37,26.19,385,768,2,52.37,2,1,0,0,0,0
292508.53,1,1086254.34,0,0,0,VND,VN,VN,0,MEDIUM,11.7,6.23,1310,524,0,6.23,1,0,0,0,1,0
776876.31,2,1796680.45,0,0,0,VND,VN,VN,0,MEDIUM,31.08,39.84,363,178,0,39.84,2,0,0,0,0,0
1802828.16,6,3168933.63,0,1,0,USD,US,VN,1,CRITICAL,1802828.16,210687.7,1086,487,11,2317564.68,1,2,0,0,0,0
254952.97,2,1677953.49,0,0,0,VND,VN,VN,0,MEDIUM,10.2,1.71,21,276,6,10.24,0,1,0,0,1,0
984518.59,1,2482768.89,0,0,0,VND,VN,VN,0,MEDIUM,39.38,27.8,1444,549,1,27.8,1,1,0,0,0,0
148323.23,2,235700.18,0,0,1,VND,VN,VN,0,LOW,5.93,1.8,637,464,6,10.79,1,0,0,0,0,0
376774.88,1,1500664.71,0,0,1,VND,VN,VN,0,MEDIUM,15.07,17.47,1184,62,3,52.42,2,2,0,0,0,0
826168.78,3,1961135.47,0,0,0,VND,VN,VN,0,MEDIUM,33.05,16.31,80,552,5,81.56,2,2,0,0,0,0
488756.74,0,1181076.54,0,0,1,VND,VN,VN,0,MEDIUM,19.55,22.95,618,424,2,45.89,1,2,0,0,0,0
577891.28,7,2152319.75,1,1,0,USD,US,VN,1,CRITICAL,577891.28,81444.89,597,282,5,407224.44,3,2,0,0,0,1
160732.67,0,168549.45,0,0,0,VND,VN,VN,0,LOW,6.43,4.22,627,345,2,8.44,3,2,0,0,0,0
103118.49,2,210757.17,0,0,0,VND,VN,VN,0,LOW,4.12,8.85,1414,320,1,8.85,0,1,0,0,1,0
901838.91,0,4255894.67,0,0,0,VND,VN,VN,0,MEDIUM,36.07,25.77,590,470,3,77.32,2,1,0,0,0,0
126795.39,0,620231.96,0,0,1,VND,VN,VN,0,LOW,5.07,1.14,246,123,4,4.55,3,3,0,0,1,0
506384.29,4,2533428.5,1,0,0,VND,VN,VN,0,MEDIUM,20.26,4.13,1138,717,3,12.4,1,2,0,0,0,1
101733.96,3,87251.33,1,0,0,VND,VN,VN,0,LOW,4.07,6.24,1477,341,2,12.47,3,1,0,0,1,0
8494292.18,4,27380167.81,0,1,0,USD,US,VN,1,CRITICAL,8494292.18,6029275.24,782,145,3,18087825.71,2,1,0,0,0,1
107508.71,3,285220.48,0,0,0,VND,VN,VN,0,LOW,4.3,1.01,441,241,5,5.05,2,0,0,0,0,0
306168.62,1,856466.33,0,0,1,VND,VN,VN,0,MEDIUM,12.25,7.06,412,172,4,28.24,2,2,0,0,1,0
736043.89,0,1509922.67,0,0,1,VND,VN,VN,0,MEDIUM,29.44,13.77,634,60,2,27.53,0,1,0,0,0,0
175026.96,1,149305.96,0,0,0,VND,VN,VN,0,LOW,7.0,8.31,1232,588,2,16.62,0,1,0,0,1,0
2515918.73,6,2680858.32,0,1,0,USD,US,VN,1,CRITICAL,2515918.73,2674783.88,491,757,3,8024351.64,3,0,0,0,0,0
240055.64,3,195803.63,0,0,0,VND,VN,VN,0,MEDIUM,9.6,9.38,406,722,3,28.13,2,2,0,0,1,0
396782.6,4,2195482.73,0,0,1,VND,VN,VN,0,MEDIUM,15.87,49.13,528,493,0,49.13,2,0,0,0,1,0
667021.43,0,2380016.26,0,0,0,VND,VN,VN,0,MEDIUM,26.68,26.97,400,58,3,80.92,1,1,0,0,0,1
215070.77,2,613691.86,0,0,0,VND,VN,VN,0,MEDIUM,8.6,10.35,258,629,0,10.35,1,0,0,0,1,0
911350.44,2,3999228.69,0,0,0,VND,VN,VN,0,MEDIUM,36.45,12.91,290,174,3,38.73,3,1,0,0,0,0
1721318.54,6,5894108.12,0,1,1,VND,VN,US,1,MEDIUM,68.85,117.2,645,84,2,234.4,3,2,0,0,0,1
1278693.49,2,5586731.34,0,0,0,VND,VN,VN,0,MEDIUM,51.15,89.03,1422,439,0,89.03,1,0,0,0,0,0
796196.4,2,1877780.5,1,1,0,USD,US,VN,1,CRITICAL,796196.4,561056.92,1375,190,3,1683170.75,2,2,0,0,1,1
183219.92,0,759194.3,0,0,0,VND,VN,VN,0,LOW,7.33,2.53,930,129,4,10.1,0,1,0,0,0,0
249147.48,4,1469992.36,1,0,0,VND,VN,VN,0,MEDIUM,9.97,3.92,1071,285,5,19.58,2,1,0,0,0,1
119432.95,0,522135.27,0,0,0,VND,VN,VN,0,LOW,4.78,1.47,102,133,3,4.41,3,2,0,0,0,0
593868.21,2,997508.14,0,0,1,VND,VN,VN,0,MEDIUM,23.75,42.08,174,663,1,42.08,3,1,0,0,1,1
280161.11,1,1574723.91,0,0,0,VND,VN,VN,0,MEDIUM,11.21,16.15,1194,341,2,32.29,3,2,0,0,0,1
125543.41,0,301564.57,0,0,1,VND,VN,VN,0,LOW,5.02,5.17,129,28,3,15.5,1,2,0,0,0,0
159996.26,2,517542.32,1,0,0,VND,VN,VN,0,LOW,6.4,7.36,821,601,3,22.08,0,1,0,0,0,0
154434.69,2,143481.52,0,0,1,VND,VN,VN,0,LOW,6.18,4.16,389,167,2,8.31,3,2,0,0,0,0
592878.41,3,3747387.68,0,0,0,VND,VN,VN,0,MEDIUM,23.72,19.09,401,299,2,38.19,0,2,0,0,0,0
417851.84,4,1025851.87,1,0,0,VND,VN,VN,0,MEDIUM,16.71,1.46,1103,581,6,8.77,0,3,0,0,0,0
268491.82,5,1406225.31,0,0,0,VND,VN,VN,0,MEDIUM,10.74,10.0,606,149,3,29.99,1,1,1,0,0,0
225488.88,2,966871.29,0,0,1,VND,VN,VN,0,MEDIUM,9.02,2.34,488,515,6,14.02,1,0,0,0,1,0
247942.5,1,265906.95,0,0,0,VND,VN,VN,0,MEDIUM,9.92,8.41,1379,85,3,25.23,4,2,0,0,0,0
1127863.11,5,3028463.08,1,0,0,VND,VN,VN,0,MEDIUM,45.11,33.36,961,238,1,33.36,2,1,0,0,0,0
248842.13,1,474087.27,0,0,0,VND,VN,VN,0,MEDIUM,9.95,7.41,693,427,1,7.41,5,1,0,0,0,0
564198.22,2,2055222.22,1,0,0,VND,VN,VN,0,MEDIUM,22.57,31.21,236,292,2,62.41,2,2,0,0,0,0
231657.97,3,391501.14,0,0,0,VND,VN,VN,0,MEDIUM,9.27,5.42,1153,456,4,21.67,2,3,0,0,1,0
1047454.43,2,1570092.6,0,0,0,VND,VN,VN,0,MEDIUM,41.9,12.39,1084,28,4,49.55,2,4,0,0,0,0
118848.65,2,163733.13,0,0,0,VND,VN,VN,0,LOW,4.75,1.28,955,792,5,6.4,2,1,0,0,1,0
543221.78,1,1340061.47,1,0,0,VND,VN,VN,0,MEDIUM,21.73,7.68,1338,396,4,30.74,2,2,0,0,0,0
167787.72,1,503286.0,0,0,0,VND,VN,VN,0,LOW,6.71,3.4,819,167,3,10.19,1,1,0,0,1,0
1559652.99,1,2356085.89,0,0,0,VND,VN,VN,0,MEDIUM,62.39,24.0,742,483,5,120.02,0,5,0,0,0,1
500323.39,0,1857281.68,0,0,1,VND,VN,VN,0,MEDIUM,20.01,11.24,809,386,5,56.18,1,5,0,0,1,0
82632.26,1,258043.54,0,0,0,VND,VN,VN,0,LOW,3.31,10.59,976,699,0,10.59,3,0,0,0,0,0
147473.03,0,225651.59,0,0,0,VND,VN,VN,0,LOW,5.9,2.74,990,239,2,5.47,1,0,0,0,0,0
495768.43,1,2423656.2,0,0,0,VND,VN,VN,0,MEDIUM,19.83,15.46,482,69,2,30.92,3,0,0,0,0,0
1454637.81,5,1909040.21,1,1,1,USD,US,VN,1,CRITICAL,1454637.81,713502.01,1371,394,5,3567510.07,3,1,0,0,1,1
459247.13,0,2302620.78,0,0,1,VND,VN,VN,0,MEDIUM,18.37,31.08,831,355,2,62.17,0,2,0,0,1,0
333513.4,2,605597.69,0,0,0,VND,VN,VN,0,MEDIUM,13.34,9.74,269,754,3,29.21,1,3,0,0,0,0
233469.86,1,1429384.35,0,0,1,VND,VN,VN,0,MEDIUM,9.34,5.66,522,50,4,22.63,1,1,0,0,1,1
670018.4,4,2057706.68,1,0,0,VND,VN,VN,0,MEDIUM,26.8,72.75,322,98,1,72.75,0,1,0,0,1,0
155108.87,2,664355.7,0,0,1,VND,VN,VN,0,LOW,6.2,4.21,778,741,3,12.64,4,3,0,0,1,1
1482317.88,2,3708943.99,0,1,1,USD,US,VN,1,CRITICAL,1482317.88,346878.01,349,67,5,1734390.03,3,0,0,0,1,0
186259.02,1,384930.39,0,0,0,VND,VN,VN,0,LOW,7.45,2.34,780,502,5,11.69,4,0,0,0,0,0
175441.42,0,851383.12,0,0,1,VND,VN,VN,0,LOW,7.02,6.9,861,76,3,20.7,1,3,0,0,0,0
210186.41,1,600589.0,0,0,0,VND,VN,VN,0,MEDIUM,8.41,5.51,934,405,2,11.01,3,2,0,0,0,0
170851.96,1,506077.47,0,0,0,VND,VN,VN,0,LOW,6.83,5.13,1289,254,3,15.38,6,1,0,0,1,1
447882.0,1,2245769.72,0,0,1,VND,VN,VN,0,MEDIUM,17.92,57.45,725,560,1,57.45,5,0,0,0,0,0
98019.68,4,229651.54,0,0,0,VND,VN,VN,0,LOW,3.92,1.37,990,456,4,5.5,1,2,0,0,0,0
409733.85,5,792332.9,1,0,0,VND,VN,VN,0,MEDIUM,16.39,6.44,117,97,4,25.75,3,3,0,0,1,0
184296.32,5,455051.56,0,0,0,VND,VN,VN,0,LOW,7.37,7.62,599,676,3,22.87,2,1,1,0,0,1
303395.14,0,1106504.52,0,0,0,VND,VN,VN,0,MEDIUM,12.14,15.83,1253,693,2,31.65,3,2,0,0,0,0
261677.11,0,1663202.58,0,0,0,VND,VN,VN,0,MEDIUM,10.47,9.42,50,228,1,9.42,2,1,0,0,0,0
203940.57,2,494902.5,0,0,1,VND,VN,VN,0,MEDIUM,8.16,5.18,769,540,4,20.73,2,3,0,0,0,0
736631.18,4,3693967.27,0,0,1,VND,VN,VN,0,MEDIUM,29.47,51.88,796,611,1,51.88,3,1,0,0,0,0
224546.54,1,574734.25,1,0,1,VND,VN,VN,0,MEDIUM,8.98,2.63,1450,671,3,7.89,1,3,0,0,0,0
2081909.91,5,7506593.31,1,1,0,USD,US,VN,1,CRITICAL,2081909.91,1183492.92,772,459,5,5917464.58,0,3,0,0,1,1
507519.58,5,1361599.18,0,0,1,VND,VN,VN,0,MEDIUM,20.3,12.52,557,756,4,50.06,2,2,0,0,1,1
1001101.94,5,5337492.94,0,1,0,USD,US,VN,1,CRITICAL,1001101.94,785301.85,648,451,3,2355905.56,6,1,0,0,1,0
115448.83,1,379155.65,0,0,0,VND,VN,VN,0,LOW,4.62,5.01,288,14,2,10.03,1,1,0,0,1,0
153030.26,3,498933.64,1,0,0,VND,VN,VN,0,LOW,6.12,9.52,980,277,1,9.52,1,1,0,0,0,0
773823.19,0,3974098.64,0,0,0,VND,VN,VN,0,MEDIUM,30.95,79.39,895,97,1,79.39,2,1,0,0,0,0
429086.17,2,2603157.89,0,0,0,VND,VN,VN,0,MEDIUM,17.16,9.09,172,717,2,18.17,1,0,0,0,0,0
329108.11,1,1445407.74,0,0,0,VND,VN,VN,0,MEDIUM,13.16,7.55,986,250,3,22.65,3,1,0,0,1,0
193828.58,0,432266.23,0,0,1,VND,VN,VN,0,LOW,7.75,1.1,1064,713,6,6.58,2,0,0,0,1,0
1086928.57,0,6116708.37,0,0,0,VND,VN,VN,0,MEDIUM,43.48,88.39,1337,272,1,88.39,1,1,0,0,0,0
154649.92,3,569994.16,0,0,1,VND,VN,VN,0,LOW,6.19,6.81,424,94,3,20.44,0,1,0,0,0,0
329318.89,3,758549.21,0,0,0,VND,VN,VN,0,MEDIUM,13.17,9.33,130,757,2,18.66,5,0,0,0,0,0
432075.32,0,1452759.4,0,0,0,VND,VN,VN,0,MEDIUM,17.28,6.59,909,249,4,26.36,1,1,0,0,0,0
620788.34,2,1465673.99,0,1,0,VND,VN,US,1,MEDIUM,24.83,9.87,24,674,5,49.35,3,0,0,0,0,0
547361.79,6,1470407.93,0,1,1,VND,VN,US,1,MEDIUM,21.89,8.15,1236,218,7,57.04,3,1,0,0,1,1
210415.82,1,696193.94,0,0,0,VND,VN,VN,0,MEDIUM,8.42,18.32,1040,710,1,18.32,2,0,0,0,0,0
566047.15,3,1868439.72,0,0,0,VND,VN,VN,0,MEDIUM,22.64,46.86,278,738,1,46.86,0,1,0,0,1,0
213548.79,2,316437.13,0,0,1,VND,VN,VN,0,MEDIUM,8.54,2.17,731,172,2,4.34,1,0,0,0,0,0
100998.2,2,456026.92,0,0,1,VND,VN,VN,0,LOW,4.04,4.2,613,143,3,12.6,0,2,0,0,0,0
93975.37,0,98498.14,0,0,1,VND,VN,VN,0,LOW,3.76,3.02,314,535,3,9.06,3,2,0,0,0,0
166833.32,1,847761.78,0,0,0,VND,VN,VN,0,LOW,6.67,2.4,959,624,2,4.8,2,1,0,0,0,0
448783.38,4,2099175.9,0,1,0,USD,US,VN,1,CRITICAL,448783.38,703905.35,1361,46,2,1407810.7,0,2,0,0,0,0
527805.23,1,1699875.33,0,0,0,VND,VN,VN,0,MEDIUM,21.11,10.69,960,77,5,53.47,2,0,0,0,1,0
543551.78,1,1755571.12,0,0,0,VND,VN,VN,0,MEDIUM,21.74,22.18,685,667,2,44.35,2,2,0,0,1,0
298131.88,1,1149628.9,0,0,0,VND,VN,VN,0,MEDIUM,11.93,19.52,1262,206,1,19.52,1,1,0,0,0,0
243449.25,1,846352.24,0,0,0,VND,VN,VN,0,MEDIUM,9.74,33.04,1214,159,0,33.04,1,0,0,0,0,0
517206.45,3,3044812.75,0,0,1,VND,VN,VN,0,MEDIUM,20.69,30.34,787,285,1,30.34,1,0,0,0,0,0
501387.63,0,2468112.21,1,0,0,VND,VN,VN,0,MEDIUM,20.06,17.37,267,540,4,69.46,0,1,0,0,1,0
141490.84,3,509882.43,0,0,1,VND,VN,VN,0,LOW,5.66,17.15,1052,268,1,17.15,2,1,0,0,0,0
156939.4,3,586070.61,1,0,0,VND,VN,VN,0,LOW,6.28,6.26,900,389,3,18.78,1,2,0,0,0,0
503786.66,1,1645875.06,0,0,0,VND,VN,VN,0,MEDIUM,20.15,8.22,48,656,5,41.12,3,1,0,0,0,0
363275.38,0,1269809.83,0,0,0,VND,VN,VN,0,MEDIUM,14.53,48.98,954,314,1,48.98,1,1,0,0,0,0
1662185.91,1,2365840.73,0,1,0,VND,VN,US,1,MEDIUM,66.49,41.35,251,285,4,165.4,5,2,0,0,0,0
151684.37,0,317464.06,0,0,0,VND,VN,VN,0,LOW,6.07,4.94,743,239,3,14.83,2,2,0,0,0,0
168763.72,1,463784.47,0,0,1,VND,VN,VN,0,LOW,6.75,1.75,1481,625,2,3.5,1,2,0,0,0,0
419960.79,1,1346130.39,0,0,0,VND,VN,VN,0,MEDIUM,16.8,24.83,831,655,1,24.83,2,1,0,0,0,0
177820.63,2,463076.25,0,0,0,VND,VN,VN,0,LOW,7.11,5.32,733,503,4,21.27,2,0,0,0,1,0
94849.34,2,561703.63,0,0,0,VND,VN,VN,0,LOW,3.79,5.58,1219,692,1,5.58,2,0,0,0,1,0
179852.33,1,309946.63,0,0,0,VND,VN,VN,0,LOW,7.19,16.58,48,78,1,16.58,1,1,0,0,0,0
254268.52,0,1270878.55,1,0,0,VND,VN,VN,0,MEDIUM,10.17,11.86,270,729,3,35.58,4,2,0,0,0,0
1062368.86,1,3807566.63,0,0,0,VND,VN,VN,0,MEDIUM,42.49,27.48,61,695,2,54.95,3,0,0,0,0,0
158128.81,2,934854.65,1,0,0,VND,VN,VN,0,LOW,6.33,2.04,1492,6,5,10.21,3,2,0,0,0,0
283150.95,5,1133781.51,1,0,1,VND,VN,VN,0,MEDIUM,11.33,4.02,1139,753,7,28.17,1,2,1,0,0,0
1372570.57,1,3287626.77,1,0,1,VND,VN,VN,0,MEDIUM,54.9,38.17,1419,9,4,152.68,1,2,0,0,0,0
130606.52,1,130418.11,0,0,0,VND,VN,VN,0,LOW,5.22,12.57,470,590,1,12.57,3,0,0,0,0,0
486682.48,2,2556122.51,0,0,1,VND,VN,VN,0,MEDIUM,19.47,5.66,195,123,4,22.62,0,2,0,0,1,0
173992.55,2,232492.37,1,0,0,VND,VN,VN,0,LOW,6.96,23.77,409,353,1,23.77,2,0,0,0,1,0
400820.86,3,872391.95,0,0,0,VND,VN,VN,0,MEDIUM,16.03,1.77,666,268,5,8.86,0,0,0,0,1,0
1708252.75,2,5685658.82,0,0,0,VND,VN,VN,0,MEDIUM,68.33,180.25,1279,343,1,180.25,1,0,0,0,0,0
536951.2,0,798938.65,0,0,0,VND,VN,VN,0,MEDIUM,21.48,32.52,1145,106,2,65.04,3,0,0,0,0,0
332333.46,3,1069115.69,0,0,1,VND,VN,VN,0,MEDIUM,13.29,39.29,1138,39,1,39.29,1,1,0,0,0,0
145314.78,1,751472.67,0,0,1,VND,VN,VN,0,LOW,5.81,6.76,909,646,3,20.27,1,1,0,0,1,0
259999.35,0,1471630.42,0,0,1,VND,VN,VN,0,MEDIUM,10.4,15.0,606,422,1,15.0,2,1,0,0,1,0
194071.47,3,192593.56,0,0,0,VND,VN,VN,0,LOW,7.76,23.88,1176,386,0,23.88,1,0,0,0,0,0
99915.89,1,391680.74,1,0,0,VND,VN,VN,0,LOW,4.0,2.07,30,670,5,10.33,1,2,0,0,0,0
60072.66,3,223188.93,0,0,0,VND,VN,VN,0,LOW,2.4,8.31,88,408,1,8.31,1,1,0,0,0,0
491358.0,2,2591510.82,0,1,0,USD,US,VN,1,CRITICAL,491358.0,595391.41,1436,361,2,1190782.83,2,2,0,0,0,0
289624.32,1,1605337.4,0,0,1,VND,VN,VN,0,MEDIUM,11.58,19.79,467,197,2,39.58,2,1,0,0,0,0
686587.37,2,2634647.66,0,0,1,VND,VN,VN,0,MEDIUM,27.46,3.69,1360,161,7,25.8,0,0,0,0,0,0
170477.42,2,1194541.27,0,0,1,VND,VN,VN,0,LOW,6.82,20.36,1068,449,1,20.36,1,1,0,0,0,0
342391.82,3,709143.88,0,0,1,VND,VN,VN,0,MEDIUM,13.7,6.71,1286,196,3,20.12,0,1,0,0,0,0
82793.55,4,452692.46,1,0,0,VND,VN,VN,0,LOW,3.31,6.63,369,122,1,6.63,2,0,0,0,0,0
162705.71,0,780389.1,0,0,1,VND,VN,VN,0,LOW,6.51,2.94,1065,433,4,11.77,2,2,0,0,0,0
47311.23,1,76325.52,0,0,1,VND,VN,VN,0,LOW,1.89,2.61,334,557,1,2.61,0,1,0,0,0,0
1584204.87,1,6736676.67,0,0,0,VND,VN,VN,0,MEDIUM,63.37,55.39,862,199,2,110.77,2,1,0,0,1,0
344033.44,1,1550060.72,0,0,0,VND,VN,VN,0,MEDIUM,13.76,6.73,513,297,4,26.91,1,0,0,0,0,0
335980.56,0,1949861.89,0,0,0,VND,VN,VN,0,MEDIUM,13.44,8.63,1248,734,4,34.54,0,2,0,0,0,0
1194670.56,6,3561667.53,0,1,0,VND,VN,US,1,MEDIUM,47.79,81.53,1499,573,2,163.07,4,2,0,0,0,0
8938463.05,4,29161476.67,1,1,0,VND,VN,US,1,HIGH,357.54,181.25,621,455,5,906.25,1,3,0,0,1,1
213960.01,3,475287.48,0,0,1,VND,VN,VN,0,MEDIUM,8.56,3.16,991,734,3,9.47,1,3,0,0,0,0
142118.89,4,444855.88,1,0,1,VND,VN,VN,0,LOW,5.68,2.57,987,756,5,12.84,2,2,0,0,1,1
1329264.19,2,2922171.29,1,0,1,VND,VN,VN,0,MEDIUM,53.17,82.47,7,603,2,164.93,1,1,0,0,0,0
117810.83,0,682239.27,0,0,0,VND,VN,VN,0,LOW,4.71,5.51,411,710,2,11.02,1,2,0,0,0,0
785122.75,1,762313.81,0,0,0,VND,VN,VN,0,MEDIUM,31.4,52.0,125,318,1,52.0,2,1,0,0,0,0
280585.94,1,1106380.64,0,0,0,VND,VN,VN,0,MEDIUM,11.22,6.55,1471,303,3,19.65,1,1,0,0,0,0
410450.41,3,2398299.61,0,0,0,VND,VN,VN,0,MEDIUM,16.42,4.77,953,292,4,19.09,0,1,0,0,0,1
100958.54,3,290664.61,1,0,0,VND,VN,VN,0,LOW,4.04,3.92,124,766,2,7.84,3,1,0,0,0,0
2074400.05,2,4738989.17,0,0,1,VND,VN,VN,0,HIGH,82.98,53.07,264,585,3,159.22,3,2,0,0,0,1
222643.49,1,1247102.59,0,0,1,VND,VN,VN,0,MEDIUM,8.91,6.81,1164,535,1,6.81,2,1,0,0,0,0
175252.87,2,1068272.04,0,0,1,VND,VN,VN,0,LOW,7.01,7.33,205,557,3,21.99,1,3,0,0,0,0
447431.24,1,2101191.44,0,0,0,VND,VN,VN,0,MEDIUM,17.9,29.15,404,184,2,58.3,2,1,0,0,0,0
182823.58,1,273774.11,1,0,0,VND,VN,VN,0,LOW,7.31,2.87,1212,637,4,11.49,1,0,0,0,0,0
407723.65,2,1279255.66,0,0,0,VND,VN,VN,0,MEDIUM,16.31,9.81,1130,668,3,29.42,2,0,0,0,0,0
115181.43,2,644021.89,0,0,0,VND,VN,VN,0,LOW,4.61,1.45,174,471,5,7.25,0,3,0,0,0,0
330779.16,4,1372159.19,0,0,1,VND,VN,VN,0,MEDIUM,13.23,3.96,487,614,4,15.82,4,4,0,0,1,0
188645.69,1,487507.33,0,0,0,VND,VN,VN,0,LOW,7.55,4.29,937,62,3,12.88,1,2,0,0,0,0
164804.07,0,97342.44,0,0,0,VND,VN,VN,0,LOW,6.59,4.6,419,269,4,18.41,1,2,0,0,0,0
146386.57,0,557937.71,0,0,1,VND,VN,VN,0,LOW,5.86,6.29,1412,74,1,6.29,1,1,0,0,1,0
1660515.31,7,8487132.36,0,1,0,VND,VN,US,1,MEDIUM,66.42,35.16,1263,209,5,175.81,3,0,0,0,0,1
228023.01,2,235650.16,1,0,0,VND,VN,VN,0,MEDIUM,9.12,13.78,607,236,2,27.57,1,1,0,0,1,0
258353.95,1,528069.46,0,0,1,VND,VN,VN,0,MEDIUM,10.33,3.39,520,279,3,10.17,1,2,0,0,0,0
408521.33,1,1884904.96,0,0,0,VND,VN,VN,0,MEDIUM,16.34,7.65,1475,103,5,38.24,2,4,0,0,0,0
697402.5,0,3121350.44,0,0,0,VND,VN,VN,0,MEDIUM,27.9,20.86,518,284,3,62.59,0,1,0,0,0,0
148384.14,2,0.0,0,0,0,VND,VN,VN,0,LOW,5.94,6.19,592,238,2,12.38,1,1,0,0,0,0
349927.73,1,1496996.32,0,0,0,VND,VN,VN,0,MEDIUM,14.0,15.79,300,497,3,47.37,3,1,0,0,0,0
149905.39,4,212123.11,0,0,0,VND,VN,VN,0,LOW,6.0,10.98,610,519,1,10.98,1,1,0,0,0,0
763669.4,6,3933770.2,0,1,0,VND,VN,US,1,MEDIUM,30.55,41.94,428,421,2,83.89,4,1,0,0,1,0
659221.71,0,442577.08,0,0,0,VND,VN,VN,0,MEDIUM,26.37,21.2,1385,334,3,63.59,0,0,0,0,0,1
51044.85,3,0.0,0,0,0,VND,VN,VN,0,LOW,2.04,4.51,790,112,1,4.51,0,0,0,0,1,0
148425.85,1,551667.63,0,0,0,VND,VN,VN,0,LOW,5.94,5.28,834,150,0,5.28,1,0,0,0,0,0
249323.3,2,585785.76,0,0,0,VND,VN,VN,0,MEDIUM,9.97,6.96,958,771,2,13.91,3,1,0,0,0,0
394536.75,2,2031806.83,0,0,0,VND,VN,VN,0,MEDIUM,15.78,4.66,48,417,4,18.64,1,0,0,0,0,0
740302.58,0,3479762.11,1,0,0,VND,VN,VN,0,MEDIUM,29.61,2.99,1205,533,5,14.96,2,0,0,0,0,0
